fecha,temp_media,temp_maxima,temp_minima,prcp,humedad,viento,mes,anio,dia,temp_maxima_knn,temp_media_knn,temp_minima_knn,prcp_knn,humedad_knn,viento_knn,pres_knn
2022-01-30,22.900002,30.2,15.6,0.0,62.0,6.6212463,January,2022,6,30.2,22.900002,15.6,0.0,62.0,6.6212463,1006.73334
2022-01-31,23.05,26.7,19.4,0.0,46.0,4.5229187,January,2022,0,26.7,23.05,19.4,0.0,46.0,4.5229187,1010.1333
2022-02-01,21.416666666666668,30.0,13.233333333333334,0.0,54.0,4.9412484,February,2022,1,30.0,21.416666666666668,13.233333333333334,0.0,54.0,4.9412484,1008.93335
2022-02-02,25.0,34.2,16.633333333333333,13.6,51.0,6.05542,February,2022,2,34.2,25.0,16.633333333333333,13.6,51.0,6.05542,1008.2334
2022-02-03,24.21666666666667,28.0,20.733333333333334,1.4,85.0,3.399582,February,2022,3,28.0,24.21666666666667,20.733333333333334,1.4,85.0,3.399582,1007.2
2022-02-04,23.266666666666666,29.0,17.966666666666665,4.0,78.0,3.5258281,February,2022,4,29.0,23.266666666666666,17.966666666666665,4.0,78.0,3.5258281,1005.3667
2022-02-05,22.150000000000002,29.0,15.566666666666668,1.0,81.0,6.423757,February,2022,5,29.0,22.150000000000002,15.566666666666668,1.0,81.0,6.423757,1007.5334
2022-02-06,17.35,22.4,12.3,0.0,65.0,6.6154175,February,2022,6,22.4,17.35,12.3,0.0,65.0,6.6154175,1012.89996
2022-02-07,19.55,25.0,14.1,0.0,61.0,4.276245,February,2022,0,25.0,19.55,14.1,0.0,61.0,4.276245,1015.9333
2022-02-08,18.85,26.4,11.3,0.0,61.0,3.7004192,February,2022,1,26.4,18.85,11.3,0.0,61.0,3.7004192,1014.6667
2022-02-09,22.05,28.6,15.5,0.0,64.0,5.6075034,February,2022,2,28.6,22.05,15.5,0.0,64.0,5.6075034,1011.0667
2022-02-10,24.15,30.8,17.5,0.0,58.0,5.1091614,February,2022,3,30.8,24.15,17.5,0.0,58.0,5.1091614,1007.3333
2022-02-11,23.25,29.2,17.3,3.8,68.0,9.212087,February,2022,4,29.2,23.25,17.3,3.8,68.0,9.212087,1011.8
2022-02-12,18.05,22.8,13.3,0.0,66.0,5.1162515,February,2022,5,22.8,18.05,13.3,0.0,66.0,5.1162515,1016.56665
2022-02-13,17.25,27.2,7.3,0.0,61.0,3.3733318,February,2022,6,27.2,17.25,7.3,0.0,61.0,3.3733318,1010.5999
2022-02-14,21.699999,32.1,11.3,0.0,47.0,3.7579143,February,2022,0,32.1,21.699999,11.3,0.0,47.0,3.7579143,1008.6667
2022-02-15,24.849998,33.6,16.1,0.0,46.0,5.305837,February,2022,1,33.6,24.849998,16.1,0.0,46.0,5.305837,1009.6333
2022-02-16,26.150002,31.7,20.6,0.0,43.0,7.862498,February,2022,2,31.7,26.150002,20.6,0.0,43.0,7.862498,1009.76666
2022-02-17,23.45,29.7,17.2,0.0,61.0,7.8212485,February,2022,3,29.7,23.45,17.2,0.0,61.0,7.8212485,1014.1333
2022-02-18,20.45,27.4,13.5,0.0,65.0,7.837921,February,2022,4,27.4,20.45,13.5,0.0,65.0,7.837921,1010.3667
2022-02-19,26.3,32.3,20.3,10.7,62.0,6.8008323,February,2022,5,32.3,26.3,20.3,10.7,62.0,6.8008323,1006.26666
2022-02-20,21.2,23.8,18.6,12.5,93.0,5.362915,February,2022,6,23.8,21.2,18.6,12.5,93.0,5.362915,1005.8333
2022-02-21,21.55,27.0,16.1,0.0,71.0,5.023336,February,2022,0,27.0,21.55,16.1,0.0,71.0,5.023336,1013.39996
2022-02-22,22.65,28.0,17.3,0.0,74.0,2.4470825,February,2022,1,28.0,22.65,17.3,0.0,74.0,2.4470825,1015.9333
2022-02-23,21.55,27.4,15.7,5.2,74.0,9.918335,February,2022,2,27.4,21.55,15.7,5.2,74.0,9.918335,1012.39996
2022-02-24,21.35,23.6,19.1,6.2,94.0,2.7579143,February,2022,3,23.6,21.35,19.1,6.2,94.0,2.7579143,1009.4666
2022-02-25,21.75,30.4,13.1,0.0,69.0,2.5929158,February,2022,4,30.4,21.75,13.1,0.0,69.0,2.5929158,1012.8333
2022-02-26,21.95,26.4,17.5,42.0,91.0,5.361674,February,2022,5,26.4,21.95,17.5,42.0,91.0,5.361674,1009.13336
2022-02-27,18.85,25.0,12.7,2.8,95.0,3.4787395,February,2022,6,25.0,18.85,12.7,2.8,95.0,3.4787395,1004.0334
2022-02-28,22.95,28.0,17.9,0.0,59.0,4.77417,February,2022,0,28.0,22.95,17.9,0.0,59.0,4.77417,1009.1667
2022-03-01,18.65,26.5,10.8,0.0,66.0,6.39209,March,2022,1,26.5,18.65,10.8,0.0,66.0,6.39209,1010.0
2022-03-02,23.75,30.1,17.4,0.0,56.0,7.080404,March,2022,2,30.1,23.75,17.4,0.0,56.0,7.080404,1008.10004
2022-03-03,23.6,28.1,19.1,0.1,64.0,5.9983315,March,2022,3,28.1,23.6,19.1,0.1,64.0,5.9983315,1010.26666
2022-03-04,24.05,28.3,19.8,1.0,86.0,2.5958455,March,2022,4,28.3,24.05,19.8,1.0,86.0,2.5958455,1008.39996
2022-03-05,23.150002,26.2,20.1,0.2,83.0,3.282491,March,2022,5,26.2,23.150002,20.1,0.2,83.0,3.282491,1006.9666
2022-03-06,22.95,29.1,16.8,14.4,78.0,8.526672,March,2022,6,29.1,22.95,16.8,14.4,78.0,8.526672,1010.4666
2022-03-07,20.5,25.8,15.2,0.0,73.0,3.8283284,March,2022,0,25.8,20.5,15.2,0.0,73.0,3.8283284,1005.8333
2022-03-08,19.6,27.6,11.6,5.2,59.0,4.159159,March,2022,1,27.6,19.6,11.6,5.2,59.0,4.159159,1011.43335
2022-03-09,18.849998,20.9,16.8,9.1,94.0,3.6041667,March,2022,2,20.9,18.849998,16.8,9.1,94.0,3.6041667,1012.4333
2022-03-10,19.900002,25.2,14.6,0.0,74.0,3.2758381,March,2022,3,25.2,19.900002,14.6,0.0,74.0,3.2758381,1012.2
2022-03-11,17.55,23.6,11.5,0.0,73.0,3.4583333,March,2022,4,23.6,17.55,11.5,0.0,73.0,3.4583333,1015.9666
2022-03-12,17.25,26.0,8.5,0.0,67.0,1.9475098,March,2022,5,26.0,17.25,8.5,0.0,67.0,1.9475098,1016.2666
2022-03-13,18.35,26.5,10.2,0.0,70.0,1.8920695,March,2022,6,26.5,18.35,10.2,0.0,70.0,1.8920695,1015.9333
2022-03-14,19.95,28.0,11.9,0.0,70.0,2.7037556,March,2022,0,28.0,19.95,11.9,0.0,70.0,2.7037556,1012.39996
2022-03-15,23.45,30.4,16.5,0.0,68.0,3.1662598,March,2022,1,30.4,23.45,16.5,0.0,68.0,3.1662598,1012.2
2022-03-16,22.650002,28.6,16.7,0.0,65.0,4.339579,March,2022,2,28.6,22.650002,16.7,0.0,65.0,4.339579,1009.93335
2022-03-17,24.1,31.0,17.2,6.0,72.0,5.2766724,March,2022,3,31.0,24.1,17.2,6.0,72.0,5.2766724,1006.2666
2022-03-18,17.05,23.2,10.9,6.0,79.0,4.1112466,March,2022,4,23.2,17.05,10.9,6.0,79.0,4.1112466,1017.1333
2022-03-19,13.45,21.0,5.9,0.0,66.0,2.7916667,March,2022,5,21.0,13.45,5.9,0.0,66.0,2.7916667,1022.0999
2022-03-20,15.95,24.4,7.5,0.0,65.0,10.897075,March,2022,6,24.4,15.95,7.5,0.0,65.0,10.897075,1022.73334
2022-03-21,18.75,22.1,15.4,6.1,67.0,7.816671,March,2022,0,22.1,18.75,15.4,6.1,67.0,7.816671,1016.23334
2022-03-22,20.55,23.9,17.2,0.0,86.0,2.3141682,March,2022,1,23.9,20.55,17.2,0.0,86.0,2.3141682,1010.13336
2022-03-23,22.0,26.2,17.8,20.3,93.0,8.46458,March,2022,2,26.2,22.0,17.8,20.3,93.0,8.46458,1003.6667
2022-03-24,16.9,23.3,10.5,5.0,88.0,10.05251,March,2022,3,23.3,16.9,10.5,5.0,88.0,10.05251,999.1667
2022-03-25,15.35,21.9,8.8,1.2,91.0,6.2591553,March,2022,4,21.9,15.35,8.8,1.2,91.0,6.2591553,1005.8333
2022-03-26,19.7,23.4,16.0,0.0,84.0,3.082072,March,2022,5,23.4,19.7,16.0,0.0,84.0,3.082072,1005.93335
2022-03-27,19.45,28.0,10.9,0.0,74.0,2.93042,March,2022,6,28.0,19.45,10.9,0.0,74.0,2.93042,1010.8333
2022-03-28,20.05,27.4,12.7,0.0,70.0,5.5204263,March,2022,0,27.4,20.05,12.7,0.0,70.0,5.5204263,1011.0334
2022-03-29,22.75,29.0,16.5,0.5,63.0,7.177897,March,2022,1,29.0,22.75,16.5,0.5,63.0,7.177897,1004.8667
2022-03-30,12.25,17.8,6.7,0.0,58.0,4.2121177,March,2022,2,17.8,12.25,6.7,0.0,58.0,4.2121177,1015.9001
2022-03-31,11.150001,19.6,2.7,0.0,63.0,2.1483154,March,2022,3,19.6,11.150001,2.7,0.0,63.0,2.1483154,1022.2334
2022-04-01,13.05,21.2,4.9,0.0,70.0,2.7133381,April,2022,4,21.2,13.05,4.9,0.0,70.0,2.7133381,1022.93335
2022-04-02,14.85,21.6,8.1,0.0,68.0,6.417928,April,2022,5,21.6,14.85,8.1,0.0,68.0,6.417928,1016.89996
2022-04-03,18.849998,23.8,13.9,0.6,82.0,3.18042,April,2022,6,23.8,18.849998,13.9,0.6,82.0,3.18042,1011.26666
2022-04-04,13.8,23.0,4.6,0.0,59.0,1.7429199,April,2022,0,23.0,13.8,4.6,0.0,59.0,1.7429199,1015.56665
2022-04-05,15.4,25.3,5.5,0.0,57.0,2.7445476,April,2022,1,25.3,15.4,5.5,0.0,57.0,2.7445476,1013.0667
2022-04-06,18.6,27.1,10.1,0.0,76.0,2.540446,April,2022,2,27.1,18.6,10.1,0.0,76.0,2.540446,1011.9666
2022-04-07,20.55,27.4,13.7,0.0,78.0,3.6416423,April,2022,3,27.4,20.55,13.7,0.0,78.0,3.6416423,1012.5334
2022-04-08,20.9,25.8,16.0,0.0,83.0,2.4050293,April,2022,4,25.8,20.9,16.0,0.0,83.0,2.4050293,1013.0
2022-04-09,19.9,26.9,12.9,0.0,79.0,3.8408203,April,2022,5,26.9,19.9,12.9,0.0,79.0,3.8408203,1012.23334
2022-04-10,21.75,27.4,16.1,15.5,74.0,4.950138999999999,April,2022,6,27.4,21.75,16.1,15.5,74.0,4.950138999999999,1008.4001
2022-04-11,17.65,21.6,13.7,0.0,84.0,3.1887615,April,2022,0,21.6,17.65,13.7,0.0,84.0,3.1887615,1005.6333
2022-04-12,15.35,22.0,8.7,0.0,68.0,3.0225017,April,2022,1,22.0,15.35,8.7,0.0,68.0,3.0225017,1010.0334
2022-04-13,13.25,21.0,5.5,0.0,66.0,2.1399739,April,2022,2,21.0,13.25,5.5,0.0,66.0,2.1399739,1015.7334
2022-04-14,13.55,21.6,5.5,0.0,71.0,2.0683594,April,2022,3,21.6,13.55,5.5,0.0,71.0,2.0683594,1020.3667
2022-04-15,13.25,20.4,6.1,0.0,82.0,2.7483318,April,2022,4,20.4,13.25,6.1,0.0,82.0,2.7483318,1019.6333
2022-04-16,15.75,23.6,7.9,0.0,83.0,2.651652,April,2022,5,23.6,15.75,7.9,0.0,83.0,2.651652,1020.23334
2022-04-17,18.35,23.2,13.5,0.0,75.0,3.2662582,April,2022,6,23.2,18.35,13.5,0.0,75.0,3.2662582,1020.2
2022-04-18,19.25,24.6,13.9,0.0,77.0,3.3037498,April,2022,0,24.6,19.25,13.9,0.0,77.0,3.3037498,1016.4666
2022-04-19,19.150002,26.2,12.1,0.0,80.0,2.1329167,April,2022,1,26.2,19.150002,12.1,0.0,80.0,2.1329167,1013.80005
2022-04-20,19.75,27.4,12.1,0.5,69.0,4.4175,April,2022,2,27.4,19.75,12.1,0.5,69.0,4.4175,1012.3667
2022-04-21,16.95,22.2,11.7,3.5,73.0,3.0570831,April,2022,3,22.2,16.95,11.7,3.5,73.0,3.0570831,1009.56665
2022-04-22,13.549999,16.8,10.3,1.5,88.0,2.6354167,April,2022,4,16.8,13.549999,10.3,1.5,88.0,2.6354167,1004.3333
2022-04-23,12.95,22.0,3.9,0.0,69.0,7.721667,April,2022,5,22.0,12.95,3.9,0.0,69.0,7.721667,1004.4666
2022-04-24,18.45,25.8,11.1,53.5,60.0,8.962916,April,2022,6,25.8,18.45,11.1,53.5,60.0,8.962916,1004.60004
2022-04-25,21.65,25.8,17.5,0.0,80.0,5.894999,April,2022,0,25.8,21.65,17.5,0.0,80.0,5.894999,1004.73334
2022-04-26,21.35,25.2,17.5,12.5,88.0,10.188751,April,2022,1,25.2,21.35,17.5,12.5,88.0,10.188751,1000.3333
2022-04-27,17.45,25.8,9.1,0.0,64.0,3.4270833,April,2022,2,25.8,17.45,9.1,0.0,64.0,3.4270833,1006.9666
2022-04-28,12.75,17.2,8.3,0.0,55.0,2.7474976,April,2022,3,17.2,12.75,8.3,0.0,55.0,2.7474976,1018.73334
2022-04-29,7.95,15.2,0.7,0.0,69.0,2.1612499,April,2022,4,15.2,7.95,0.7,0.0,69.0,2.1612499,1024.2667
2022-04-30,10.15,16.4,3.9,0.0,74.0,1.3949991,April,2022,5,16.4,10.15,3.9,0.0,74.0,1.3949991,1017.1333
2022-05-01,11.950001,19.2,4.7,0.0,65.0,3.7141674,May,2022,6,19.2,11.950001,4.7,0.0,65.0,3.7141674,1015.06665
2022-05-02,11.85,16.7,7.0,0.0,76.0,2.4291687,May,2022,0,16.7,11.85,7.0,0.0,76.0,2.4291687,1020.4001
2022-05-03,10.15,17.8,2.5,0.0,75.0,1.349584,May,2022,1,17.8,10.15,2.5,0.0,75.0,1.349584,1019.9666
2022-05-04,12.05,20.4,3.7,0.0,80.0,2.0179138,May,2022,2,20.4,12.05,3.7,0.0,80.0,2.0179138,1017.7
2022-05-05,14.65,22.3,7.0,0.0,82.0,2.4424999,May,2022,3,22.3,14.65,7.0,0.0,82.0,2.4424999,1017.6667
2022-05-06,16.95,24.4,9.5,0.0,82.0,2.1462505,May,2022,4,24.4,16.95,9.5,0.0,82.0,2.1462505,1019.1667
2022-05-07,17.4,23.9,10.9,0.0,83.0,4.267919,May,2022,5,23.9,17.4,10.9,0.0,83.0,4.267919,1018.8
2022-05-08,17.3,24.1,10.5,0.0,79.0,2.780833,May,2022,6,24.1,17.3,10.5,0.0,79.0,2.780833,1015.8667
2022-05-09,14.650001,22.2,7.1,0.0,83.0,2.0829163,May,2022,0,22.2,14.650001,7.1,0.0,83.0,2.0829163,1016.6667
2022-05-10,16.15,20.8,11.5,0.0,87.0,3.5725048,May,2022,1,20.8,16.15,11.5,0.0,87.0,3.5725048,1016.1333
2022-05-11,13.15,17.6,8.7,0.0,82.0,2.351247,May,2022,2,17.6,13.15,8.7,0.0,82.0,2.351247,1018.6333
2022-05-12,11.05,18.2,3.9,0.0,76.0,3.3220825,May,2022,3,18.2,11.05,3.9,0.0,76.0,3.3220825,1017.0
2022-05-13,14.2,20.0,8.4,0.0,84.0,2.5779114,May,2022,4,20.0,14.2,8.4,0.0,84.0,2.5779114,1015.56665
2022-05-14,15.35,20.0,10.7,0.0,63.0,2.9574993,May,2022,5,20.0,15.35,10.7,0.0,63.0,2.9574993,1016.23334
2022-05-15,9.7,15.3,4.1,0.0,62.0,6.83667,May,2022,6,15.3,9.7,4.1,0.0,62.0,6.83667,1018.6333
2022-05-16,12.4,15.1,9.7,0.3,76.0,8.434998,May,2022,0,15.1,12.4,9.7,0.3,76.0,8.434998,1019.3
2022-05-17,11.65,14.8,8.5,0.0,79.0,8.504588,May,2022,1,14.8,11.65,8.5,0.0,79.0,8.504588,1020.23334
2022-05-18,11.35,15.7,7.0,0.0,71.0,2.4470825,May,2022,2,15.7,11.35,7.0,0.0,71.0,2.4470825,1021.8333
2022-05-19,9.049999,16.8,1.3,0.0,79.0,1.7741598,May,2022,3,16.8,9.049999,1.3,0.0,79.0,1.7741598,1018.26666
2022-05-20,11.6,18.7,4.5,0.0,83.0,3.300008,May,2022,4,18.7,11.6,4.5,0.0,83.0,3.300008,1014.6333
2022-05-21,15.45,22.0,8.9,0.0,77.0,1.3766683,May,2022,5,22.0,15.45,8.9,0.0,77.0,1.3766683,1017.3667
2022-05-22,13.200001,21.1,5.3,0.0,76.0,3.3454082,May,2022,6,21.1,13.200001,5.3,0.0,76.0,3.3454082,1016.2666
2022-05-23,15.25,22.2,8.3,0.0,81.0,3.0537517,May,2022,0,22.2,15.25,8.3,0.0,81.0,3.0537517,1013.5
2022-05-24,16.6,21.0,12.2,23.0,77.0,5.523336,May,2022,1,21.0,16.6,12.2,23.0,77.0,5.523336,1012.5
2022-05-25,10.65,13.6,7.7,0.0,94.0,5.224579,May,2022,2,13.6,10.65,7.7,0.0,94.0,5.224579,1017.93335
2022-05-26,9.25,15.0,3.5,0.0,74.0,4.585836,May,2022,3,15.0,9.25,3.5,0.0,74.0,4.585836,1021.23334
2022-05-27,11.35,16.2,6.5,0.0,78.0,1.6141663,May,2022,4,16.2,11.35,6.5,0.0,78.0,1.6141663,1015.7
2022-05-28,10.25,15.0,5.5,0.0,88.0,2.973338,May,2022,5,15.0,10.25,5.5,0.0,88.0,2.973338,1011.89996
2022-05-29,7.15,11.8,2.5,0.0,66.0,2.8729146,May,2022,6,11.8,7.15,2.5,0.0,66.0,2.8729146,1013.23334
2022-05-30,5.15,12.0,-1.7,0.0,67.0,2.6875,May,2022,0,12.0,5.15,-1.7,0.0,67.0,2.6875,1017.39996
2022-05-31,4.8999996,12.4,-2.6,0.0,74.0,1.1900024,May,2022,1,12.4,4.8999996,-2.6,0.0,74.0,1.1900024,1019.89996
2022-06-01,6.8,13.8,-0.2,0.0,76.0,1.0616659,June,2022,2,13.8,6.8,-0.2,0.0,76.0,1.0616659,1019.0999
2022-06-02,6.05,14.0,-1.9,0.0,68.0,1.2570801,June,2022,3,14.0,6.05,-1.9,0.0,68.0,1.2570801,1020.26666
2022-06-03,5.85,12.8,-1.1,0.0,68.0,5.818746,June,2022,4,12.8,5.85,-1.1,0.0,68.0,5.818746,1023.0334
2022-06-04,12.05,16.7,7.4,0.0,81.0,2.6829224,June,2022,5,16.7,12.05,7.4,0.0,81.0,2.6829224,1016.10004
2022-06-05,9.55,15.2,3.9,0.0,91.0,0.7729085,June,2022,6,15.2,9.55,3.9,0.0,91.0,0.7729085,1013.76666
2022-06-06,10.650001,17.2,4.1,0.0,91.0,0.7729085,June,2022,0,17.2,10.650001,4.1,0.0,91.0,0.7729085,1014.2334
2022-06-07,10.95,15.0,6.9,0.0,87.0,4.20166,June,2022,1,15.0,10.95,6.9,0.0,87.0,4.20166,1013.06665
2022-06-08,11.65,16.8,6.5,0.0,84.0,2.4654133,June,2022,2,16.8,11.65,6.5,0.0,84.0,2.4654133,1014.7
2022-06-09,10.35,15.8,4.9,0.0,84.0,3.8758342,June,2022,3,15.8,10.35,4.9,0.0,84.0,3.8758342,1017.6667
2022-06-10,6.5499997,11.4,1.7,0.0,59.0,3.4295857,June,2022,4,11.4,6.5499997,1.7,0.0,59.0,3.4295857,1023.7668
2022-06-11,7.05,15.8,-1.7,0.0,58.0,2.311259,June,2022,5,15.8,7.05,-1.7,0.0,58.0,2.311259,1021.1667
2022-06-12,9.85,20.0,-0.3,0.0,71.0,1.1837362,June,2022,6,20.0,9.85,-0.3,0.0,71.0,1.1837362,1020.9666
2022-06-13,12.05,20.0,4.1,0.0,69.0,5.0520835,June,2022,0,20.0,12.05,4.1,0.0,69.0,5.0520835,1018.7
2022-06-14,12.549999,18.4,6.7,0.0,80.0,2.8983357,June,2022,1,18.4,12.549999,6.7,0.0,80.0,2.8983357,1014.1667
2022-06-15,12.85,19.6,6.1,0.0,84.0,1.3791708,June,2022,2,19.6,12.85,6.1,0.0,84.0,1.3791708,1012.9666
2022-06-16,11.25,17.4,5.1,0.0,92.0,3.8812459,June,2022,3,17.4,11.25,5.1,0.0,92.0,3.8812459,1009.93335
2022-06-17,8.25,12.8,3.7,0.0,62.0,5.3091636,June,2022,4,12.8,8.25,3.7,0.0,62.0,5.3091636,1010.8667
2022-06-18,8.495001,17.2,-0.21,0.0,54.0,6.5708413,June,2022,5,17.2,8.495001,-0.21,0.0,54.0,6.5708413,1012.9666
2022-06-19,11.95,18.0,5.9,0.0,60.0,3.4612427,June,2022,6,18.0,11.95,5.9,0.0,60.0,3.4612427,1014.9666
2022-06-20,8.950001,16.2,1.7,0.0,73.0,2.530843,June,2022,0,16.2,8.950001,1.7,0.0,73.0,2.530843,1013.5999
2022-06-21,10.15,15.2,5.1,0.0,74.0,8.044169,June,2022,1,15.2,10.15,5.1,0.0,74.0,8.044169,1014.1667
2022-06-22,6.55,10.1,3.0,0.0,69.0,5.8291626,June,2022,2,10.1,6.55,3.0,0.0,69.0,5.8291626,1018.6667
2022-06-23,7.3500004,10.1,4.6,0.0,74.0,3.13208,June,2022,3,10.1,7.3500004,4.6,0.0,74.0,3.13208,1018.6333
2022-06-24,10.05,12.6,7.5,0.0,76.0,2.65625,June,2022,4,12.6,10.05,7.5,0.0,76.0,2.65625,1023.3333
2022-06-25,6.15,12.0,0.3,0.0,80.0,2.0766602,June,2022,5,12.0,6.15,0.3,0.0,80.0,2.0766602,1028.7001
2022-06-26,6.95,10.4,3.5,0.0,82.0,5.3525186,June,2022,6,10.4,6.95,3.5,0.0,82.0,5.3525186,1021.5
2022-06-27,9.45,12.0,6.9,0.0,87.0,1.4345703,June,2022,0,12.0,9.45,6.9,0.0,87.0,1.4345703,1014.5
2022-06-28,11.05,16.2,5.9,0.0,83.0,1.6979166,June,2022,1,16.2,11.05,5.9,0.0,83.0,1.6979166,1014.73334
2022-06-29,12.25,19.6,4.9,0.0,63.0,5.363749,June,2022,2,19.6,12.25,4.9,0.0,63.0,5.363749,1011.2
2022-06-30,11.55,18.2,4.9,0.0,68.0,3.2995808,June,2022,3,18.2,11.55,4.9,0.0,68.0,3.2995808,1016.19995
2022-07-01,8.8,12.5,5.1,2.7,67.0,4.4375,July,2022,4,12.5,8.8,5.1,2.7,67.0,4.4375,1014.9333
2022-07-02,9.7,13.7,5.7,0.0,79.0,2.4245808,July,2022,5,13.7,9.7,5.7,0.0,79.0,2.4245808,1014.1667
2022-07-03,6.95,15.7,-1.8,0.0,71.0,3.898763,July,2022,6,15.7,6.95,-1.8,0.0,71.0,3.898763,1018.9666
2022-07-04,9.450001,13.6,5.3,0.0,90.0,3.9670818,July,2022,0,13.6,9.450001,5.3,0.0,90.0,3.9670818,1013.3667
2022-07-05,12.45,16.0,8.9,0.0,91.0,5.6875,July,2022,1,16.0,12.45,8.9,0.0,91.0,5.6875,1015.5
2022-07-06,10.75,13.5,8.0,1.9,97.0,4.7575073,July,2022,2,13.5,10.75,8.0,1.9,97.0,4.7575073,1005.4333
2022-07-07,9.05,14.6,3.5,0.0,58.0,2.3341675,July,2022,3,14.6,9.05,3.5,0.0,58.0,2.3341675,1016.4333
2022-07-08,7.05,15.5,-1.4,0.0,64.0,9.404988,July,2022,4,15.5,7.05,-1.4,0.0,64.0,9.404988,1017.1333
2022-07-09,15.05,19.0,11.1,0.0,87.0,7.2950034,July,2022,5,19.0,15.05,11.1,0.0,87.0,7.2950034,1004.8
2022-07-10,17.1,21.6,12.6,0.0,85.0,7.07959,July,2022,6,21.6,17.1,12.6,0.0,85.0,7.07959,1003.3
2022-07-11,11.7,14.2,9.2,0.0,73.0,5.4370728,July,2022,0,14.2,11.7,9.2,0.0,73.0,5.4370728,1010.23334
2022-07-12,6.0,12.0,0.0,0.0,73.0,3.8583374,July,2022,1,12.0,6.0,0.0,0.0,73.0,3.8583374,1017.43335
2022-07-13,10.5,17.4,3.6,0.0,74.0,7.585836,July,2022,2,17.4,10.5,3.6,0.0,74.0,7.585836,1013.7
2022-07-14,12.450001,15.3,9.6,0.0,86.0,3.7904053,July,2022,3,15.3,12.450001,9.6,0.0,86.0,3.7904053,1006.73334
2022-07-15,9.65,11.3,8.0,0.0,99.0,5.8091836,July,2022,4,11.3,9.65,8.0,0.0,99.0,5.8091836,1010.4666
2022-07-16,9.75,10.8,8.7,0.0,76.0,5.358724,July,2022,5,10.8,9.75,8.7,0.0,76.0,5.358724,1010.10004
2022-07-17,7.15,14.6,-0.3,0.0,65.0,6.894613,July,2022,6,14.6,7.15,-0.3,0.0,65.0,6.894613,1016.06665
2022-07-18,11.3,17.6,5.0,0.0,68.0,2.372884,July,2022,0,17.6,11.3,5.0,0.0,68.0,2.372884,1020.96674
2022-07-19,8.3,17.4,-0.8,0.0,71.0,3.9320881,July,2022,1,17.4,8.3,-0.8,0.0,71.0,3.9320881,1021.0334
2022-07-20,12.85,20.5,5.2,0.0,72.0,3.2362468,July,2022,2,20.5,12.85,5.2,0.0,72.0,3.2362468,1010.1667
2022-07-21,12.8,19.6,6.0,0.0,66.0,3.6466877,July,2022,3,19.6,12.8,6.0,0.0,66.0,3.6466877,1011.56665
2022-07-22,11.950001,19.7,4.2,0.0,86.0,4.533325,July,2022,4,19.7,11.950001,4.2,0.0,86.0,4.533325,1014.7
2022-07-23,12.45,16.4,8.5,0.9,100.0,3.594157,July,2022,5,16.4,12.45,8.5,0.9,100.0,3.594157,1010.43335
2022-07-24,15.1,16.1,14.1,1.1,100.0,6.912516,July,2022,6,16.1,15.1,14.1,1.1,100.0,6.912516,1013.93335
2022-07-25,14.9,17.5,12.3,6.3,100.0,5.381266,July,2022,0,17.5,14.9,12.3,6.3,100.0,5.381266,1014.3333
2022-07-26,19.0,23.2,14.8,5.5,93.0,7.230835,July,2022,1,23.2,19.0,14.8,5.5,93.0,7.230835,1013.3333
2022-07-27,18.650002,20.6,16.7,1.5,95.0,5.740397,July,2022,2,20.6,18.650002,16.7,1.5,95.0,5.740397,1008.3
2022-07-28,13.25,17.0,9.5,0.0,72.0,5.3829346,July,2022,3,17.0,13.25,9.5,0.0,72.0,5.3829346,1012.3333
2022-07-29,10.900001,18.7,3.1,0.0,71.0,1.9283041,July,2022,4,18.7,10.900001,3.1,0.0,71.0,1.9283041,1015.06665
2022-07-30,12.7,21.4,4.0,0.0,76.0,2.680827,July,2022,5,21.4,12.7,4.0,0.0,76.0,2.680827,1014.89996
2022-07-31,14.3,20.0,8.6,0.0,79.0,2.2200115,July,2022,6,20.0,14.3,8.6,0.0,79.0,2.2200115,1015.7
2022-08-01,11.95,19.8,4.1,0.0,75.0,3.2629232,August,2022,0,19.8,11.95,4.1,0.0,75.0,3.2629232,1015.1667
2022-08-02,12.65,17.6,7.7,0.0,79.0,5.1237497,August,2022,1,17.6,12.65,7.7,0.0,79.0,5.1237497,1014.1667
2022-08-03,12.35,16.2,8.5,0.0,88.0,6.380417,August,2022,2,16.2,12.35,8.5,0.0,88.0,6.380417,1013.26666
2022-08-04,8.75,13.0,4.5,0.0,83.0,2.7229168,August,2022,3,13.0,8.75,4.5,0.0,83.0,2.7229168,1013.8333
2022-08-05,9.349999,17.8,0.9,0.0,71.0,1.5499992,August,2022,4,17.8,9.349999,0.9,0.0,71.0,1.5499992,1016.9666
2022-08-06,10.25,18.0,2.5,0.0,67.0,6.2458344,August,2022,5,18.0,10.25,2.5,0.0,67.0,6.2458344,1018.26666
2022-08-07,12.150001,16.2,8.1,0.0,75.0,7.5866675,August,2022,6,16.2,12.150001,8.1,0.0,75.0,7.5866675,1021.23334
2022-08-08,10.25,15.2,5.3,0.2,72.0,4.803749,August,2022,0,15.2,10.25,5.3,0.2,72.0,4.803749,1025.1
2022-08-09,10.65,14.2,7.1,0.0,84.0,1.9637502,August,2022,1,14.2,10.65,7.1,0.0,84.0,1.9637502,1028.5668
2022-08-10,9.45,16.0,2.9,0.0,78.0,4.8545837,August,2022,2,16.0,9.45,2.9,0.0,78.0,4.8545837,1023.4666
