fecha,temp_media,temp_maxima,temp_minima,prcp,humedad,viento,pres
2016-10-15 00:00:00.0,18.75,23.5,14.0,6.0,86,2.602946,1003.4666
2016-10-16 00:00:00.0,21.6,27.0,16.2,,79,4.8274903,1002.6667
2016-10-17 00:00:00.0,17.3,23.0,11.6,0.0,70,9.471667,1011.0
2016-10-18 00:00:00.0,14.1,17.2,11.0,38.0,90,10.6575,1013.2
2016-10-19 00:00:00.0,13.7,15.4,12.0,14.0,90,8.333333,1013.89996
2016-10-20 00:00:00.0,13.1,16.0,10.2,0.0,80,3.2833328,1018.8333
2016-10-21 00:00:00.0,13.75,20.0,7.5,0.0,71,2.7083333,1019.6333
2016-10-22 00:00:00.0,15.5,23.0,8.0,0.0,69,4.837499,1016.5334
2016-10-23 00:00:00.0,17.8,24.0,11.6,0.0,67,6.408335,1014.5
2016-10-24 00:00:00.0,18.5,21.6,15.4,0.0,82,13.941666,1014.4666
2016-10-25 00:00:00.0,17.5,18.0,17.0,17.5,76,5.912501,1011.9666
2016-10-26 00:00:00.0,17.2,20.2,14.2,0.3,82,7.843333,1008.0
2016-10-27 00:00:00.0,13.4,18.0,8.8,0.0,63,7.5529175,1014.7
2016-10-28 00:00:00.0,9.4,18.8,0.0,0.0,65,3.9333293,1020.39996
2016-10-29 00:00:00.0,16.55,24.8,8.3,0.0,59,6.2916665,1016.96674
2016-10-30 00:00:00.0,19.725,27.6,11.85,0.0,59,2.9000041,1010.39996
2016-10-31 00:00:00.0,20.5,26.0,15.0,9.5,75,3.7083333,1003.5334
2016-11-01 00:00:00.0,13.6,17.0,10.2,16.0,77,5.1083374,1004.1667
2016-11-02 00:00:00.0,12.5,19.0,6.0,0.0,64,7.058329,1011.3667
2016-11-03 00:00:00.0,17.2,28.0,6.4,0.0,54,9.0,1012.2334
2016-11-04 00:00:00.0,23.0,31.0,15.0,0.0,51,3.25,1015.93335
2016-11-05 00:00:00.0,23.25,31.5,15.0,0.0,50,4.448751,1014.3667
2016-11-06 00:00:00.0,23.75,32.0,15.5,0.0,59,5.613749,1008.7334
2016-11-07 00:00:00.0,18.45,23.4,13.5,0.0,77,8.029164,1012.5
2016-11-08 00:00:00.0,18.1,21.4,14.8,0.0,82,7.158335,1012.3
2016-11-09 00:00:00.0,22.0,27.0,17.0,0.0,66,4.4166665,1007.7
2016-11-10 00:00:00.0,18.3,29.6,7.0,0.0,47,4.4375,1004.8333
2016-11-11 00:00:00.0,16.3,23.6,9.0,0.0,50,5.012502,1012.5334
2016-11-12 00:00:00.0,17.9,27.0,8.8,0.0,54,5.924998,1010.5334
2016-11-13 00:00:00.0,18.0,23.0,13.0,14.0,87,4.1666665,1007.4666
2016-11-14 00:00:00.0,20.0,30.0,10.0,0.0,69,3.2083333,1004.3667
2016-11-15 00:00:00.0,22.8,30.6,15.0,0.0,59,5.9166665,1006.5667
2016-11-16 00:00:00.0,19.4,24.0,14.8,0.0,68,3.6666667,1012.10004
2016-11-17 00:00:00.0,13.0,18.0,8.0,0.0,54,5.6666665,1021.06665
2016-11-18 00:00:00.0,12.4,21.8,3.0,0.0,55,4.974996,1018.76666
2016-11-19 00:00:00.0,15.65,25.0,6.3,0.0,59,2.6500041,1012.5334
2016-11-20 00:00:00.0,19.5,26.7,12.3,0.0,64,6.1125083,1012.1333
2016-11-21 00:00:00.0,14.2,19.0,9.4,0.0,64,3.8458252,1018.8667
2016-11-22 00:00:00.0,13.9,25.0,2.8,0.0,56,2.5583293,1014.63336
2016-11-23 00:00:00.0,18.5,29.0,8.0,0.0,50,2.6416626,1011.9666
2016-11-24 00:00:00.0,21.5,31.0,12.0,0.0,44,7.966675,1011.89996
2016-11-25 00:00:00.0,26.8,32.0,21.6,0.0,51,8.858337,1009.4666
2016-11-26 00:00:00.0,22.0,26.0,18.0,26.0,83,3.8499959,1008.0334
2016-11-27 00:00:00.0,22.7,30.0,15.4,0.0,71,3.425008,1008.9666
2016-11-28 00:00:00.0,19.5,21.0,18.0,0.0,74,1.2833252,1015.2
2016-11-29 00:00:00.0,20.5,30.0,11.0,0.0,59,6.2083335,1018.3667
2016-11-30 00:00:00.0,21.7,28.4,15.0,0.0,52,6.0833335,1018.23334
2016-12-01 00:00:00.0,23.5,30.0,17.0,0.0,62,3.2541707,1012.53326
2016-12-02 00:00:00.0,24.2,33.4,15.0,0.0,64,2.5374959,1009.5334
2016-12-03 00:00:00.0,25.0,32.0,18.0,0.0,77,5.5416665,1009.1667
2016-12-04 00:00:00.0,25.0,32.0,18.0,0.0,62,0.20833333,1005.60004
2016-12-05 00:00:00.0,23.3,31.6,15.0,1.5,74,4.1666665,1005.0334
2016-12-06 00:00:00.0,19.8,29.0,10.6,0.0,47,3.375,1008.3
2016-12-07 00:00:00.0,20.3,31.0,9.6,0.0,49,5.3333335,1007.8
2016-12-08 00:00:00.0,18.95,24.9,13.0,0.0,67,5.9429116,1013.8667
2016-12-09 00:00:00.0,19.45,28.1,10.8,0.0,52,3.4654133,1009.1667
2016-12-10 00:00:00.0,24.2,35.5,12.9,0.0,35,8.519165,1001.43335
2016-12-11 00:00:00.0,24.5,30.9,18.1,0.0,37,6.384603,1005.0
2016-12-12 00:00:00.0,27.25,37.6,16.9,0.0,40,8.64624,998.1667
2016-12-13 00:00:00.0,20.0,25.0,15.0,0.0,61,6.125,1012.1333
2016-12-14 00:00:00.0,15.65,25.3,6.0,0.0,48,4.4166665,1018.3667
2016-12-15 00:00:00.0,19.5,29.0,10.0,0.0,46,9.800008,1017.73334
2016-12-16 00:00:00.0,23.8,32.6,15.0,0.0,45,8.033325,1014.3
2016-12-17 00:00:00.0,27.400002,35.4,19.4,31.0,55,5.0625,1008.1667
2016-12-18 00:00:00.0,23.0,28.0,18.0,6.0,82,4.1041665,1006.6333
2016-12-19 00:00:00.0,21.5,30.0,13.0,0.0,56,4.154175,1008.7334
2016-12-20 00:00:00.0,22.9,33.8,12.0,0.0,49,4.845825,1008.3333
2016-12-21 00:00:00.0,26.8,35.6,18.0,0.0,53,7.0,1006.0667
2016-12-22 00:00:00.0,21.5,25.0,18.0,31.0,86,3.5416667,1010.76666
2016-12-23 00:00:00.0,24.099998,31.4,16.8,0.0,70,2.0833333,1007.76666
2016-12-24 00:00:00.0,23.8,32.6,15.0,18.0,61,8.916667,1007.9666
2016-12-25 00:00:00.0,22.0,26.0,18.0,40.5,99,3.4583333,1002.8667
2016-12-26 00:00:00.0,22.5,27.0,18.0,1.0,84,1.1750082,1004.8
2016-12-27 00:00:00.0,23.8,29.6,18.0,0.0,73,4.5583496,1011.8333
2016-12-28 00:00:00.0,25.0,31.0,19.0,0.0,69,6.625,1012.8
2016-12-29 00:00:00.0,26.2,33.0,19.4,0.0,62,5.470825,1008.5334
2016-12-30 00:00:00.0,27.5,33.0,22.0,0.0,73,4.162516,1008.0334
2016-12-31 00:00:00.0,29.7,36.0,23.4,0.0,69,3.25,1002.89996
2017-01-01 00:00:00.0,29.9,33.8,26.0,0.0,69,3.6333416,1008.06665
2017-01-02 00:00:00.0,24.3,30.6,18.0,0.0,64,11.524983,1009.89996
2017-01-03 00:00:00.0,24.7,28.4,21.0,2.0,90,2.7083333,1004.53326
2017-01-04 00:00:00.0,24.5,30.0,19.0,0.0,76,2.2916667,1004.8
2017-01-05 00:00:00.0,18.3,26.6,10.0,0.0,45,7.5833335,1011.3333
2017-01-06 00:00:00.0,23.5,30.2,16.8,0.0,62,8.765834,1013.73334
2017-01-07 00:00:00.0,28.0,35.0,21.0,57.0,62,7.999166,1006.8
2017-01-08 00:00:00.0,24.5,29.0,20.0,0.0,83,2.3708344,1005.56665
2017-01-09 00:00:00.0,25.3,33.6,17.0,15.0,77,4.0724998,1002.6333
2017-01-10 00:00:00.0,20.1,28.2,12.0,16.0,69,1.3041687,1010.0334
2017-01-11 00:00:00.0,23.0,31.2,14.8,0.0,68,3.9458313,1013.0999
2017-01-12 00:00:00.0,29.2,32.4,26.0,0.0,65,7.4166665,1009.8333
2017-01-13 00:00:00.0,25.5,30.0,21.0,0.0,78,7.0,1006.5
2017-01-14 00:00:00.0,21.8,29.6,14.0,0.0,63,5.549998,1008.39996
2017-01-15 00:00:00.0,20.9,23.8,18.0,15.0,96,3.2833354,1006.3333
2017-01-16 00:00:00.0,23.5,29.0,18.0,0.0,90,5.4166665,1005.6333
2017-01-17 00:00:00.0,26.5,33.0,20.0,0.0,76,3.6333313,1005.73334
2017-01-18 00:00:00.0,23.6,31.2,16.0,0.0,63,6.450002,1010.93335
2017-01-19 00:00:00.0,26.9,33.0,20.8,0.0,69,6.9583335,1014.73334
2017-01-20 00:00:00.0,27.3,32.6,22.0,0.0,65,5.25,1016.5334
2017-01-21 00:00:00.0,27.4,33.8,21.0,0.0,63,4.9791665,1014.6667
2017-01-22 00:00:00.0,25.9,31.4,20.4,0.0,72,5.8583374,1011.8
2017-01-23 00:00:00.0,26.8,31.0,22.6,0.0,67,4.2041626,1011.93335
2017-01-24 00:00:00.0,24.5,31.0,18.0,20.0,78,5.5416665,1006.4666
2017-01-25 00:00:00.0,19.5,24.0,15.0,0.0,57,7.316671,1014.60004
2017-01-26 00:00:00.0,16.3,23.8,8.8,0.0,61,3.3833313,1019.0334
2017-01-27 00:00:00.0,18.7,28.0,9.4,0.0,61,3.3083293,1018.03326
2017-01-28 00:00:00.0,22.4,31.0,13.8,0.0,67,5.8208313,1016.3333
2017-01-29 00:00:00.0,26.0,33.0,19.0,0.0,67,6.4291687,1013.6667
2017-01-30 00:00:00.0,29.0,36.2,21.8,0.0,62,6.200002,1010.60004
2017-01-31 00:00:00.0,26.15,30.0,22.3,13.7,87,,1009.76666
2017-02-01 00:00:00.0,23.5,29.0,18.0,0.0,74,4.5,1007.5334
2017-02-02 00:00:00.0,23.2,28.0,18.4,0.0,75,2.5374959,1007.06665
2017-02-03 00:00:00.0,23.9,31.0,16.8,0.0,74,2.776245,1010.5
2017-02-04 00:00:00.0,24.95,30.0,19.9,11.5,73,6.5641685,1005.0
2017-02-05 00:00:00.0,18.5,21.0,16.0,1.8,81,8.888753,1002.9666
2017-02-06 00:00:00.0,17.6,23.6,11.6,0.0,72,2.4583333,1012.10004
2017-02-07 00:00:00.0,17.8,26.6,9.0,0.0,54,3.5416667,1012.8667
2017-02-08 00:00:00.0,22.900002,28.2,17.6,0.0,74,6.4166665,1012.9001
2017-02-09 00:00:00.0,25.0,30.0,20.0,0.0,76,3.0583293,1011.8333
2017-02-10 00:00:00.0,25.3,31.0,19.6,20.0,75,4.808329,1010.56665
2017-02-11 00:00:00.0,24.0,29.0,19.0,4.0,75,6.0083413,1011.0334
2017-02-12 00:00:00.0,20.5,22.0,19.0,35.5,90,5.037496,1010.10004
2017-02-13 00:00:00.0,21.0,24.0,18.0,39.5,95,3.741679,1008.2
2017-02-14 00:00:00.0,23.2,27.0,19.4,0.6,90,0.46665445,1008.46674
2017-02-15 00:00:00.0,26.0,32.0,20.0,0.0,76,3.2125041,1010.9666
2017-02-16 00:00:00.0,26.099998,32.6,19.6,0.0,72,3.0333252,1007.76666
2017-02-17 00:00:00.0,26.8,33.2,20.4,4.0,75,4.787516,1005.43335
2017-02-18 00:00:00.0,24.0,29.0,19.0,0.0,78,3.3541667,1008.8667
2017-02-19 00:00:00.0,24.0,32.0,16.0,0.0,75,1.6541544,1012.73334
2017-02-20 00:00:00.0,26.7,35.4,18.0,0.0,74,3.8375041,1013.8333
2017-02-21 00:00:00.0,27.0,34.0,20.0,36.0,81,2.2833252,1013.0334
2017-02-22 00:00:00.0,25.3,32.6,18.0,0.0,76,1.2166748,1010.73334
2017-02-23 00:00:00.0,27.5,34.0,21.0,0.0,76,1.962504,1010.10004
2017-02-24 00:00:00.0,27.2,34.0,20.4,0.0,78,2.0916545,1009.60004
2017-02-25 00:00:00.0,27.5,35.0,20.0,0.0,72,1.900004,1009.1667
2017-02-26 00:00:00.0,27.7,34.0,21.4,0.0,67,3.625,1009.6667
2017-02-27 00:00:00.0,27.6,33.2,22.0,0.0,75,4.5333333,1006.76666
2017-02-28 00:00:00.0,25.699999,32.6,18.8,0.0,71,2.1333334,1003.5334
2017-03-01 00:00:00.0,26.1,32.2,20.0,0.0,73,2.375,1005.5334
2017-03-02 00:00:00.0,26.599998,33.6,19.6,1.0,69,5.2916665,1003.0
2017-03-03 00:00:00.0,20.8,23.0,18.6,0.0,62,6.3333335,1012.5334
2017-03-04 00:00:00.0,20.0,24.0,16.0,0.0,65,2.8333333,1011.7
2017-03-05 00:00:00.0,17.6,26.2,9.0,0.0,65,4.25,1012.3
2017-03-06 00:00:00.0,22.099998,28.8,15.4,0.0,72,5.4166665,1012.7334
2017-03-07 00:00:00.0,20.2,26.4,14.0,0.0,70,8.458333,1014.76666
2017-03-08 00:00:00.0,20.2,26.4,14.0,38.5,76,7.75,1006.10004
2017-03-09 00:00:00.0,22.5,28.0,17.0,0.0,73,3.2583416,1002.9666
2017-03-10 00:00:00.0,17.2,24.6,9.8,0.0,57,3.6583252,1012.43335
2017-03-11 00:00:00.0,17.0,25.0,9.0,0.0,59,4.279175,1012.6333
2017-03-12 00:00:00.0,15.9,21.8,10.0,0.0,62,3.5958252,1013.9001
2017-03-13 00:00:00.0,16.65,27.0,6.3,0.0,61,3.625,1013.06665
2017-03-14 00:00:00.0,21.0,30.0,12.0,0.0,58,1.125,1011.3333
2017-03-15 00:00:00.0,17.9,21.0,14.8,13.0,93,6.349996,1011.4666
2017-03-16 00:00:00.0,15.3,19.0,11.6,0.0,76,3.8166707,1017.5667
2017-03-17 00:00:00.0,14.6,23.6,5.6,0.0,74,1.7083334,1020.6333
2017-03-18 00:00:00.0,16.3,23.6,9.0,0.0,67,3.6666667,1020.2
2017-03-19 00:00:00.0,17.8,26.0,9.6,0.0,67,3.8333333,1019.73334
2017-03-20 00:00:00.0,19.4,25.0,13.8,0.0,65,6.4583335,1021.2
2017-03-21 00:00:00.0,22.3,27.0,17.6,0.0,70,6.7083335,1019.5334
2017-03-22 00:00:00.0,22.9,27.0,18.8,0.0,83,4.1666665,1017.3667
2017-03-23 00:00:00.0,22.0,28.0,16.0,5.3,86,1.25,1014.8
2017-03-24 00:00:00.0,22.4,29.0,15.8,0.0,83,1.375,1014.0
2017-03-25 00:00:00.0,23.8,30.0,17.6,0.0,72,8.291667,1012.8667
2017-03-26 00:00:00.0,24.0,27.0,21.0,0.0,78,5.0833335,1014.73334
2017-03-27 00:00:00.0,25.0,30.0,20.0,0.0,76,7.6666665,1015.5999
2017-03-28 00:00:00.0,24.3,28.0,20.6,0.0,72,9.525024,1019.3667
2017-03-29 00:00:00.0,22.5,28.0,17.0,0.0,69,7.933309,1015.3
2017-03-30 00:00:00.0,22.8,26.0,19.6,0.0,82,10.425008,1015.39996
2017-03-31 00:00:00.0,25.0,28.0,20.0,0.0,75,8.083333,1019.30005
2017-04-01 00:00:00.0,23.7,27.6,19.8,0.0,61,10.333333,1018.5334
2017-04-02 00:00:00.0,18.95,21.3,16.6,10.0,92,2.7083333,1014.9001
2017-04-03 00:00:00.0,19.5,24.0,15.0,0.0,82,0.7916667,1012.6667
2017-04-04 00:00:00.0,19.4,28.0,10.8,0.0,82,1.125,1011.2
2017-04-05 00:00:00.0,21.3,27.8,14.8,0.0,59,2.625,1012.23334
2017-04-06 00:00:00.0,16.0,25.0,7.0,0.0,70,9.041667,1013.4666
2017-04-07 00:00:00.0,21.4,27.0,15.8,0.0,63,6.5833335,1011.56665
2017-04-08 00:00:00.0,21.8,26.6,17.0,12.0,82,6.4166665,1010.7
2017-04-09 00:00:00.0,22.0,23.6,20.4,20.5,97,2.6666667,1005.7
2017-04-10 00:00:00.0,16.8,22.0,11.6,7.5,92,6.1666665,1002.23334
2017-04-11 00:00:00.0,16.0,21.0,11.0,0.0,72,3.3125,1018.93335
2017-04-12 00:00:00.0,11.6,19.2,4.0,0.0,71,1.4166666,1022.2
2017-04-13 00:00:00.0,13.5,22.0,5.0,0.0,74,1.9583334,1017.73334
2017-04-14 00:00:00.0,16.4,24.0,8.8,0.0,69,3.1458333,1018.3
2017-04-15 00:00:00.0,17.4,24.0,10.8,0.0,79,4.2708335,1023.76666
2017-04-16 00:00:00.0,17.5,22.0,13.0,0.0,72,4.1666665,1023.76666
2017-04-17 00:00:00.0,15.8,21.0,10.6,0.0,78,2.375,1022.3667
2017-04-18 00:00:00.0,14.3,21.0,7.6,0.0,80,5.0416665,1017.8333
2017-04-19 00:00:00.0,17.8,19.0,16.6,2.0,90,2.125,1010.4666
2017-04-20 00:00:00.0,20.1,25.2,15.0,0.0,78,1.7458344,1007.03326
2017-04-21 00:00:00.0,18.5,25.0,12.0,0.0,57,3.75,1011.2
2017-04-22 00:00:00.0,11.55,18.6,4.5,0.0,82,1.75,1017.26666
2017-04-23 00:00:00.0,15.0,25.0,5.0,0.0,68,4.375,1015.7767
2017-04-24 00:00:00.0,20.5,26.4,14.6,0.0,73,2.4124959,1009.2666
2017-04-25 00:00:00.0,13.7,18.0,9.4,23.0,95,6.400004,1005.5334
2017-04-26 00:00:00.0,12.5,17.0,8.0,0.0,57,6.25,1007.23334
2017-04-27 00:00:00.0,13.4,24.8,2.0,0.0,50,6.9900002,1012.77
2017-04-28 00:00:00.0,18.95,26.9,11.0,0.0,55,4.342499,1015.06665
2017-04-29 00:00:00.0,17.3,26.6,8.0,0.0,73,2.6400044,1017.73334
2017-04-30 00:00:00.0,17.45,26.9,8.0,0.0,67,2.9199932,1017.56665
2017-05-01 00:00:00.0,18.5,28.8,8.2,0.0,69,2.9041748,1016.8333
2017-05-02 00:00:00.0,19.2,27.0,11.4,0.0,73,2.3658245,1012.2
2017-05-03 00:00:00.0,19.95,26.9,13.0,0.0,78,3.2,1016.76666
2017-05-04 00:00:00.0,20.400002,27.2,13.6,0.0,77,2.7541606,1012.23334
2017-05-05 00:00:00.0,21.4,28.0,14.8,0.0,79,2.7666728,1013.5334
2017-05-06 00:00:00.0,19.9,25.0,14.8,0.0,85,7.912496,1012.60004
2017-05-07 00:00:00.0,20.8,24.2,17.4,47.0,93,3.9166667,1008.9666
2017-05-08 00:00:00.0,17.1,20.6,13.6,5.5,93,2.4583333,1011.8
2017-05-09 00:00:00.0,13.3,19.0,7.6,0.0,78,1.625,1019.8667
2017-05-10 00:00:00.0,10.8,17.2,4.4,0.0,73,3.6666667,1022.26666
2017-05-11 00:00:00.0,9.85,14.2,5.5,12.0,86,6.8333335,1016.0667
2017-05-12 00:00:00.0,14.5,16.6,12.4,6.5,91,3.5208333,1010.89996
2017-05-13 00:00:00.0,16.0,20.0,12.0,0.0,84,0.4375,1010.3667
2017-05-14 00:00:00.0,13.0,19.0,7.0,0.0,88,0.034169514,1013.5667
2017-05-15 00:00:00.0,15.2,20.4,10.0,0.0,84,0.40416464,1016.8
2017-05-16 00:00:00.0,13.7,22.4,5.0,0.0,80,0.5291646,1016.8333
2017-05-17 00:00:00.0,13.4,20.0,6.8,0.0,82,8.174998,1014.43335
2017-05-18 00:00:00.0,16.0,18.0,14.0,7.0,88,5.4708457,1007.8333
2017-05-19 00:00:00.0,14.5,18.0,11.0,0.0,85,8.024983,1003.5334
2017-05-20 00:00:00.0,9.6,11.6,8.0,3.0,85,2.7274983,1007.2666
2017-05-21 00:00:00.0,13.5,19.0,8.0,0.0,81,2.3516846,1009.8333
2017-05-22 00:00:00.0,15.5,24.0,7.0,0.0,69,2.1583252,1015.5
2017-05-23 00:00:00.0,17.9,22.0,13.8,0.0,79,3.2750041,1013.9666
2017-05-24 00:00:00.0,15.2,19.0,11.4,5.5,86,1.099996,1009.2
2017-05-25 00:00:00.0,14.9,17.0,12.8,3.5,95,1.5208334,1010.06665
2017-05-26 00:00:00.0,13.5,17.0,10.0,0.0,72,1.8541666,1022.6667
2017-05-27 00:00:00.0,9.9,15.0,4.8,0.0,67,2.7083333,1026.6333
2017-05-28 00:00:00.0,11.8,14.6,9.0,0.0,82,3.6916707,1023.43335
2017-05-29 00:00:00.0,12.200001,16.6,7.8,0.0,84,0.8716634,1022.6667
2017-05-30 00:00:00.0,9.3,17.0,1.6,0.0,80,1.5333252,
2017-05-31 00:00:00.0,8.5,15.0,2.0,0.0,71,1.125,
2017-06-01 00:00:00.0,8.299999,16.3,0.3,0.0,86,1.125,
2017-06-02 00:00:00.0,8.700001,17.2,0.2,0.0,77,2.0916748,
2017-06-03 00:00:00.0,11.5,17.0,6.0,0.0,85,2.25,
2017-06-04 00:00:00.0,11.4,16.8,6.0,0.0,77,0.9916585,
2017-06-05 00:00:00.0,5.85,13.2,-1.5,0.0,78,0.5833333,
2017-06-06 00:00:00.0,8.1,17.0,-0.8,0.0,63,1.9083252,
2017-06-07 00:00:00.0,9.6,15.6,3.6,0.0,77,2.625,
2017-06-08 00:00:00.0,9.75,15.6,3.9,0.0,77,2.5833333,
2017-06-09 00:00:00.0,9.1,16.2,2.0,0.0,73,6.1750083,
2017-06-10 00:00:00.0,15.5,22.2,8.8,0.0,63,3.2374878,
2017-06-10 00:00:00.0,15.5,22.2,8.8,0.0,63,3.2341716,
2017-06-11 00:00:00.0,11.700001,18.2,5.2,0.0,70,2.4187622,
2017-06-12 00:00:00.0,6.7,15.0,-1.6,0.0,76,0.49456787,
2017-06-13 00:00:00.0,12.1,22.0,2.2,0.0,79,0.4833374,
2017-06-14 00:00:00.0,14.3,21.0,7.6,0.0,89,6.120829,
2017-06-15 00:00:00.0,16.0,20.0,12.0,0.0,90,8.24583,
2017-06-16 00:00:00.0,21.7,25.4,18.0,0.0,87,6.4208374,
2017-06-17 00:00:00.0,21.0,23.0,19.0,0.0,66,8.833333,
2017-06-18 00:00:00.0,6.3,10.0,2.6,0.0,,7.4208374,
2017-06-19 00:00:00.0,5.0,11.6,-1.6,0.0,63,2.4333293,
2017-06-20 00:00:00.0,6.1,15.0,-2.8,0.0,49,1.5333456,
2017-06-21 00:00:00.0,10.6,16.2,5.0,0.0,70,9.491658,
2017-06-22 00:00:00.0,17.0,24.0,10.0,0.0,79,6.558329,
2017-06-23 00:00:00.0,21.5,25.0,18.0,0.0,73,4.0333457,
2017-06-24 00:00:00.0,19.35,24.9,13.8,0.0,77,4.9162393,
2017-06-25 00:00:00.0,22.0,25.2,18.8,0.0,70,9.200419,
2017-06-26 00:00:00.0,22.5,27.0,18.0,0.0,68,10.074992,
2017-06-27 00:00:00.0,14.5,17.0,12.0,0.0,96,5.0,
2017-06-28 00:00:00.0,8.5,12.0,5.0,0.0,52,5.0,
2017-06-29 00:00:00.0,8.25,12.5,4.0,0.0,95,2.2712402,
2017-06-30 00:00:00.0,11.45,19.0,3.9,0.0,76,0.80375165,
2017-07-01 00:00:00.0,12.4,21.0,3.8,0.0,60,1.8833414,
2017-07-02 00:00:00.0,13.5,20.0,7.0,0.0,60,6.974996,
2017-07-03 00:00:00.0,13.9,20.0,7.8,0.0,66,9.541687,
2017-07-04 00:00:00.0,15.900001,21.2,10.6,0.0,76,10.733317,
2017-07-05 00:00:00.0,13.5,15.0,12.0,4.5,79,4.5416665,
2017-07-06 00:00:00.0,5.7,10.4,1.0,3.8,91,2.5666504,
2017-07-07 00:00:00.0,12.1,14.6,9.6,39.5,92,7.9708657,
2017-07-08 00:00:00.0,13.5,14.0,13.0,0.0,86,3.949992,
2017-07-09 00:00:00.0,9.8,10.6,9.0,20.0,89,1.0291748,
2017-07-10 00:00:00.0,9.9,11.8,8.0,0.7,89,2.4916584,
2017-07-11 00:00:00.0,8.0,14.0,2.0,0.0,82,7.2416587,
2017-07-12 00:00:00.0,15.0,20.0,10.0,0.0,93,3.925008,
2017-07-13 00:00:00.0,19.6,24.2,15.0,6.5,81,4.7083335,
2017-07-14 00:00:00.0,13.0,16.0,10.0,6.5,83,7.5833335,
2017-07-15 00:00:00.0,13.0,15.0,11.0,4.0,88,5.9583335,
2017-07-16 00:00:00.0,4.7,7.2,2.2,0.0,86,8.719583,
2017-07-17 00:00:00.0,1.55,7.9,-4.8,0.0,66,6.5412507,
2017-07-18 00:00:00.0,7.5,16.0,-1.0,0.0,43,5.6541657,
2017-07-19 00:00:00.0,11.25,18.0,4.5,0.0,47,6.075001,
2017-07-20 00:00:00.0,13.0,21.0,5.0,0.0,61,4.970833,
2017-07-21 00:00:00.0,11.5,19.4,3.6,0.0,64,3.4708328,
2017-07-22 00:00:00.0,14.0,20.0,8.0,0.0,59,4.441668,
2017-07-23 00:00:00.0,14.5,19.0,10.0,4.0,77,3.8541667,
2017-07-24 00:00:00.0,12.8,16.0,9.6,0.0,81,3.699997,
2017-07-25 00:00:00.0,11.0,16.0,6.0,11.0,73,9.325002,
2017-07-26 00:00:00.0,16.0,19.0,13.0,0.0,88,0.8333333,
2017-07-27 00:00:00.0,20.2,26.4,14.0,0.0,73,1.9583334,
2017-07-28 00:00:00.0,20.5,27.0,14.0,0.0,63,4.4166665,
2017-07-29 00:00:00.0,19.5,25.0,14.0,0.0,75,7.5,
2017-07-30 00:00:00.0,9.3,14.0,8.0,3.0,84,7.8833313,
2017-07-31 00:00:00.0,10.0,12.0,8.0,0.0,95,3.5166676,
2017-08-01 00:00:00.0,12.0,14.0,10.0,0.0,94,2.6833344,1018.8667
2017-08-02 00:00:00.0,10.7,16.0,5.4,0.0,84,0.7083333,1019.9666
2017-08-03 00:00:00.0,12.6,17.2,1.2,0.0,78,2.0666656,1020.8333
2017-08-04 00:00:00.0,10.3,19.0,1.6,0.0,76,4.649999,1022.73334
2017-08-05 00:00:00.0,13.85,20.0,7.7,0.0,75,4.1166687,1018.4666
2017-08-06 00:00:00.0,16.0,24.0,8.0,0.0,80,2.4708354,1012.8667
2017-08-07 00:00:00.0,18.3,24.0,12.6,9.0,79,7.4416604,1012.1667
2017-08-08 00:00:00.0,14.2,16.4,11.4,0.0,76,6.783335,1012.76666
2017-08-09 00:00:00.0,13.7,17.0,10.4,0.0,79,11.679169,1017.8333
2017-08-10 00:00:00.0,14.1,14.6,13.6,14.0,78,14.924998,1013.5999
2017-08-11 00:00:00.0,15.0,16.0,14.0,5.0,94,2.700002,1006.5334
2017-08-12 00:00:00.0,14.1,14.6,13.6,0.0,86,,1004.89996
2017-08-13 00:00:00.0,11.2,19.8,2.6,0.0,70,,1011.43335
2017-08-14 00:00:00.0,13.15,19.9,6.4,0.0,61,2.9133403,1013.8333
2017-08-15 00:00:00.0,14.5,22.0,7.0,0.0,62,3.4574993,1017.0999
2017-08-16 00:00:00.0,11.6,18.2,5.0,0.0,62,2.4833272,1018.4001
2017-08-17 00:00:00.0,13.7,24.0,3.4,0.0,52,5.841675,1012.5
2017-08-18 00:00:00.0,17.8,24.6,11.0,8.0,58,7.064585,1007.9333
2017-08-19 00:00:00.0,13.45,16.9,10.0,0.5,81,1.4237467,1013.0334
2017-08-20 00:00:00.0,9.2,15.2,3.2,0.0,63,2.8616638,1024.1
2017-08-21 00:00:00.0,10.5,19.0,2.0,0.0,57,6.650004,1021.6667
2017-08-22 00:00:00.0,14.0,20.0,8.0,0.0,58,,1013.56665
2017-08-23 00:00:00.0,18.0,23.0,13.0,0.0,76,,1009.06665
2017-08-24 00:00:00.0,21.6,25.2,18.0,11.5,88,,1005.73334
2017-08-25 00:00:00.0,18.8,21.0,16.6,12.5,100,2.866679,1013.1333
2017-08-26 00:00:00.0,13.95,15.9,12.0,0.2,92,0.8916829,1013.0999
2017-08-27 00:00:00.0,16.0,19.0,13.0,0.0,92,2.887492,
2017-08-28 00:00:00.0,19.5,25.0,14.0,9.5,87,2.1666667,1009.73334
2017-08-29 00:00:00.0,15.9,21.0,10.8,0.0,80,4.5833335,1010.60004
2017-08-30 00:00:00.0,9.8,15.6,4.0,0.0,61,3.7249959,1018.1667
2017-08-31 00:00:00.0,9.6,17.2,2.0,0.0,60,6.292501,1020.1333
